Visitor_ID,Page_Views,Session_Duration,Bounce_Rate,Conversion_Rate,Traffic_Source,Exit_Pages,Load_Time,Visitor_Type,Location
1429,6,294.63,0.86,0.09,Social Media,Blog,2.13,New,Phoenix
1430,3,83.82,0.77,0.08,Referral,Product Page,1.75,New,Washington
1431,7,93.18,0.52,0.01,Organic,Checkout,1.98,Returning,Indianapolis
1432,4,23.46,0.66,0.04,Organic,Product Page,1.83,Returning,Dallas
1433,1,163.49,0.98,0.01,Referral,Product Page,2.22,New,Seattle
1434,7,288.84,0.4,0.03,Referral,Checkout,1.54,New,Phoenix
1435,7,466.48,0.55,0.04,Referral,Homepage,1.78,New,San Antonio
1436,2,498.77,0.53,0.06,Organic,Checkout,1.32,Returning,San Antonio
1437,5,1465.64,0.94,0.1,Social Media,Homepage,1.67,New,Charlotte
1438,6,27.55,0.35,0.02,Organic,Homepage,2.25,Returning,Seattle
1439,9,203.85,0.99,0.03,Direct,Contact Us,1.95,New,Charlotte
1440,3,221.05,0.3,0.06,Social Media,Blog,0.52,New,Houston
1441,4,489.71,0.11,0.02,Direct,Contact Us,1.94,New,Dallas
1442,10,92.92,0.19,0.07,Organic,Blog,1.96,New,Denver
1443,4,21.57,0.43,0.04,Direct,Homepage,2.6,New,Seattle
1444,4,112.96,0.65,0.09,Organic,Contact Us,2.12,New,Indianapolis
1445,4,1239.2,0.52,0.06,Social Media,Product Page,2.96,New,Houston
1446,7,689.1,0.38,0.04,Social Media,Checkout,2.53,Returning,Houston
1447,8,150.88,0.56,0.07,Social Media,Checkout,1.45,New,San Francisco
1448,6,626.9,0.84,0.08,Direct,Checkout,3.14,Returning,San Antonio
1449,6,9.99,0.84,0.08,Referral,Blog,1.82,New,Chicago
1450,3,113.15,0.73,0.03,Social Media,Checkout,1.78,New,Dallas
1451,5,389.28,0.95,0.04,Organic,Blog,1.4,New,San Diego
1452,6,75.1,0.59,0.05,Direct,Blog,1.49,Returning,Philadelphia
1453,2,66.34,0.01,0.04,Social Media,Blog,0.7,New,Philadelphia
1454,8,593.73,0.29,0.03,Referral,Product Page,2.35,Returning,Columbus
1455,5,287.1,0.33,0.08,Social Media,Homepage,2.52,New,Houston
1456,4,1353.58,0.55,0,Direct,Product Page,2.21,New,Los Angeles
1457,4,43.39,0.9,0.03,Direct,Homepage,1.97,New,Washington
1458,2,132.08,0.84,0.01,Referral,Product Page,1.68,New,Jacksonville
1459,5,111.85,0.23,0.01,Referral,Blog,2.03,New,Seattle
1460,5,636.41,0.52,0.03,Organic,Homepage,1.98,New,Seattle
1461,4,88.43,0.66,0.08,Social Media,Checkout,2.5,Returning,Phoenix
1462,2,130.84,0.99,0.1,Direct,Product Page,2.06,New,Fort Worth
1463,4,46.24,0.03,0.05,Referral,Homepage,1.58,New,Indianapolis
1464,4,448.03,0.46,0.03,Direct,Checkout,2.2,Returning,Jacksonville
1465,1,81.43,0.99,0.08,Referral,Contact Us,1.77,New,Austin
1466,8,21.23,0.98,0.01,Organic,Blog,2.44,New,Fort Worth
1467,4,171.34,0.33,0.01,Social Media,Product Page,2.03,New,Jacksonville
1468,10,149.01,0,0.03,Referral,Product Page,2.85,New,Philadelphia
1469,6,58.66,0.59,0.04,Direct,Contact Us,2.1,New,Austin
1470,3,43.02,0.87,0.08,Direct,Homepage,2.87,Returning,San Francisco
1471,6,680.62,0.32,0.09,Organic,Product Page,2.01,New,Chicago
1472,4,21.08,0.93,0.05,Organic,Product Page,2.39,New,Philadelphia
1473,3,31.38,0.33,0.05,Referral,Product Page,1.96,New,Denver
1474,2,84.33,0.61,0.02,Social Media,Product Page,1.65,New,Columbus
1475,3,916.26,0.72,0.05,Referral,Contact Us,1.49,Returning,Austin
1476,5,26.78,0.35,0.09,Direct,Blog,2.19,New,Chicago
1477,3,507.87,0.35,0.04,Referral,Product Page,2.29,Returning,Fort Worth
1478,4,667.83,0.47,0.02,Organic,Contact Us,1.59,New,Denver
1479,3,142.38,0.84,0.03,Referral,Checkout,1.61,Returning,Charlotte
1480,6,104.4,0.1,0.05,Organic,Product Page,2.7,Returning,Austin
1481,5,339.38,0.63,0.06,Direct,Homepage,2.69,New,Charlotte
1482,5,363.84,0.68,0.04,Social Media,Contact Us,2.34,Returning,Seattle
1483,4,454.21,0.56,0.08,Referral,Homepage,2.31,Returning,Fort Worth
1484,4,532.59,0.94,0.06,Organic,Blog,2.53,New,Indianapolis
1485,6,93.75,0.6,0.07,Referral,Checkout,2.73,Returning,San Francisco
1486,4,348.43,0.63,0.09,Organic,Homepage,2.31,New,Dallas
1487,6,43.48,0.6,0.09,Organic,Product Page,2.58,Returning,San Jose
1488,4,214.45,0.72,0.02,Organic,Contact Us,1.62,New,Indianapolis
1489,5,284.71,0.14,0.06,Referral,Checkout,1.63,Returning,Austin
1490,5,52.93,0.89,0.07,Organic,Contact Us,2.45,Returning,San Antonio
1491,4,23.88,0.04,0.01,Referral,Checkout,1.52,New,Philadelphia
1492,5,64.98,0.64,0.08,Organic,Homepage,2.61,Returning,Chicago
1493,3,163.72,0.62,0.02,Social Media,Blog,1.58,New,Jacksonville
1494,4,656.35,0.21,0.08,Organic,Contact Us,2.3,Returning,Austin
1495,6,227.73,0.04,0.02,Referral,Product Page,2.08,New,San Jose
1496,6,414.09,0.14,0.07,Referral,Contact Us,1.62,New,Denver
1497,1,57.4,0.27,0.01,Referral,Blog,2.01,Returning,San Francisco
1498,3,33.61,0.88,0.04,Direct,Homepage,1.99,Returning,Philadelphia
1499,4,82.18,0.86,0.01,Social Media,Product Page,2.17,New,Charlotte
1500,6,113.01,0.06,0.03,Social Media,Product Page,1.45,Returning,Denver
1501,4,238.29,0.29,0.1,Social Media,Homepage,2.2,New,Philadelphia
1502,3,639.2,0.89,0.01,Direct,Contact Us,2.32,Returning,Los Angeles
1503,14,166.59,0.24,0.04,Direct,Product Page,2.65,Returning,Columbus
1504,5,219.44,1,0.07,Social Media,Contact Us,1.32,New,Los Angeles
1505,4,1.39,0.26,0.01,Organic,Contact Us,2.3,New,Washington
1506,5,10.16,0.74,0.01,Organic,Homepage,1.75,Returning,San Jose
1507,5,26.25,0.42,0.01,Social Media,Blog,2.65,New,San Antonio
1508,7,360.19,0.14,0.06,Organic,Blog,1.8,Returning,Indianapolis
1509,7,199.77,0.26,0.09,Referral,Contact Us,1.97,New,Houston
1510,7,64.32,0.68,0.08,Direct,Homepage,2.53,Returning,Philadelphia
1511,2,269.39,0.34,0.1,Social Media,Blog,1.71,New,New York
1512,5,235.98,0.6,0.06,Organic,Contact Us,1.34,New,Charlotte
1513,3,27.9,0.21,0.1,Social Media,Product Page,0.45,Returning,San Antonio
1514,7,306.84,0.45,0.03,Social Media,Product Page,1.98,Returning,Fort Worth
1515,2,437.21,0.51,0.04,Referral,Checkout,0.87,New,Charlotte
1516,6,101.29,0.41,0.04,Direct,Checkout,1.22,Returning,Denver
1517,4,348.93,0.2,0,Direct,Checkout,1.84,New,Austin
1518,8,66.84,0.46,0.08,Social Media,Blog,2.28,Returning,Dallas
1519,5,424.07,0.69,0,Referral,Product Page,1.82,New,San Jose
1520,1,728.36,0.96,0.07,Organic,Product Page,1.34,New,San Antonio
1521,2,174.95,0.79,0.04,Direct,Blog,1.78,New,Seattle
1522,3,84.16,0.16,0,Social Media,Product Page,0.88,New,Washington
1523,6,152.84,0.27,0.03,Organic,Product Page,2.09,New,Austin
1524,8,86.34,0.08,0.03,Social Media,Contact Us,2.97,Returning,San Francisco
1525,4,0.37,0.14,0.1,Organic,Product Page,2.65,Returning,Chicago
1526,3,315.34,0.25,0.07,Organic,Contact Us,1.42,New,Indianapolis
1527,6,13.04,0.2,0.05,Organic,Checkout,1.4,New,Philadelphia
1528,6,70.87,0.21,0.01,Organic,Homepage,1.33,Returning,Philadelphia
1529,8,384.53,0.23,0.04,Organic,Contact Us,1.35,Returning,San Jose
1530,6,328.74,0.3,0,Organic,Product Page,1.48,New,New York
1531,6,22.85,0.13,0.08,Referral,Checkout,1.56,New,Chicago
1532,5,323.69,0.28,0.02,Organic,Homepage,2.27,New,San Jose
1533,4,800.25,0.69,0.06,Organic,Homepage,2.48,Returning,Denver
1534,5,23.23,0.24,0.07,Direct,Checkout,1.48,Returning,Phoenix
1535,5,161.2,0.17,0.04,Direct,Checkout,1.21,New,Indianapolis
1536,6,392.17,0.07,0.06,Organic,Homepage,2.41,New,Washington
1537,11,330.54,0.5,0.08,Social Media,Homepage,2.5,New,Los Angeles
1538,8,77.05,0.84,0.02,Direct,Product Page,2.68,New,Charlotte
1539,7,53.4,0.06,0.06,Referral,Contact Us,1.65,Returning,Los Angeles
1540,7,460.09,0.54,0.07,Referral,Contact Us,1.43,New,Seattle
1541,4,938.74,0.65,0.04,Referral,Homepage,2.42,Returning,Columbus
1542,8,437.77,0.59,0.02,Direct,Homepage,2.79,New,Los Angeles
1543,6,990.71,0.88,0.03,Referral,Blog,2.04,New,Columbus
1544,2,278.66,0.87,0.09,Referral,Homepage,2.7,New,Houston
1545,4,793.94,0.06,0.04,Social Media,Contact Us,1.8,New,San Antonio
1546,0,351.78,0.36,0.01,Social Media,Product Page,1.82,Returning,Jacksonville
1547,6,718.69,0.67,0.01,Direct,Blog,2.7,Returning,Columbus
1548,0,52.87,0.95,0.02,Organic,Contact Us,2.05,New,Phoenix
1549,7,507.14,0.8,0.01,Social Media,Product Page,2.36,Returning,Austin
1550,9,65.73,0.18,0.05,Organic,Blog,1.51,New,San Diego
1551,7,8.34,0.28,0.03,Social Media,Blog,1.79,New,Jacksonville
1552,2,218.69,0.76,0.08,Social Media,Blog,1.22,Returning,San Francisco
1553,4,114.93,0.47,0.09,Social Media,Blog,2,Returning,Austin
1554,8,13.35,0.55,0.05,Social Media,Blog,1.64,Returning,San Antonio
1555,5,1178.21,0.61,0.09,Organic,Blog,2.16,New,Jacksonville
1556,5,329.4,0.1,0.05,Direct,Checkout,1.85,New,Houston
1557,6,696.26,0.86,0.06,Organic,Product Page,2.93,New,Phoenix
1558,2,2098.19,0.86,0.02,Referral,Contact Us,2.15,Returning,Jacksonville
1559,4,149.26,0.47,0.01,Organic,Homepage,2.04,New,New York
1560,7,88.21,0.63,0.02,Referral,Contact Us,1.64,Returning,Washington
1561,3,60.96,0.66,0.03,Organic,Checkout,2.02,Returning,Seattle
1562,6,217.2,0.19,0.08,Organic,Checkout,2.36,New,Indianapolis
1563,2,279.48,0.11,0.02,Social Media,Blog,1.24,New,San Francisco
1564,8,191.84,0.02,0.01,Organic,Checkout,2.53,New,Columbus
1565,10,146.94,0.91,0.09,Social Media,Contact Us,2.44,New,Philadelphia
1566,5,55.28,0.35,0.07,Direct,Checkout,2.13,New,Indianapolis
1567,4,174.94,0.09,0.05,Organic,Contact Us,2.56,Returning,Houston
1568,4,26.73,0.47,0.01,Social Media,Blog,1.65,New,Philadelphia
1569,8,600.85,0.08,0.09,Referral,Blog,1.21,Returning,Los Angeles
1570,9,14.41,0.09,0.01,Social Media,Checkout,2.23,Returning,Denver
1571,7,143.72,0.49,0.06,Referral,Homepage,1.19,New,San Francisco
1572,7,31.65,0.51,0.07,Organic,Blog,1.38,New,Jacksonville
1573,3,447.47,0.58,0.04,Direct,Product Page,1.5,New,San Francisco
1574,8,112.51,0.66,0.09,Organic,Product Page,1.96,New,Denver
1575,7,36.01,0.67,0.01,Organic,Blog,1.82,Returning,San Diego
1576,2,227.46,0.43,0.08,Social Media,Checkout,1.48,New,Fort Worth
1577,5,744.07,0.64,0.06,Referral,Blog,3.02,New,San Jose
1578,7,717.9,0.3,0.06,Direct,Checkout,2.53,New,San Jose
1579,6,86.17,0.44,0.1,Referral,Contact Us,2.07,New,Denver
1580,1,381.53,0.39,0.06,Direct,Homepage,2.42,New,Fort Worth
1581,3,9.23,0.33,0.08,Organic,Homepage,1.93,New,Jacksonville
1582,4,42.42,0.24,0.02,Social Media,Contact Us,2.88,New,Austin
1583,4,207.63,0.08,0.08,Referral,Contact Us,3.26,New,New York
1584,3,77.93,0.51,0.08,Organic,Contact Us,2.33,Returning,Los Angeles
1585,7,480.24,0.54,0.1,Organic,Homepage,1.03,New,San Antonio
1586,9,802.41,0.34,0.09,Social Media,Blog,2.11,New,Indianapolis
1587,4,1.3,0.98,0.02,Referral,Product Page,2.03,Returning,Houston
1588,3,79.55,0.56,0.05,Organic,Checkout,2.12,Returning,Chicago
1589,4,173.71,0.89,0.09,Social Media,Product Page,2.56,New,Chicago
1590,4,248.4,0.57,0.06,Direct,Checkout,1.71,New,Phoenix
1591,6,742.73,0.19,0.05,Organic,Homepage,1.92,New,San Francisco
1592,3,667.36,0.97,0.01,Direct,Blog,2.06,New,Washington
1593,10,304.15,0.89,0.04,Organic,Product Page,1.77,New,San Jose
1594,5,89.27,0.47,0.07,Social Media,Contact Us,2.33,Returning,Dallas
1595,5,458.76,0.24,0.08,Direct,Contact Us,1.47,Returning,Phoenix
1596,3,67.94,0.22,0.04,Social Media,Contact Us,2.22,New,Charlotte
1597,2,1007.2,0.81,0.01,Referral,Product Page,2.49,New,Phoenix
1598,7,1.76,0.07,0.06,Organic,Blog,2.4,New,New York
1599,5,253.03,0.64,0.09,Referral,Blog,1.98,New,Phoenix
1600,4,27.77,0.64,0.05,Referral,Contact Us,2.59,Returning,Charlotte
1601,6,157.07,0.18,0.09,Direct,Product Page,1.27,New,Charlotte
1602,5,302.3,0.7,0.04,Organic,Contact Us,2.14,New,Fort Worth
1603,4,350.97,0.71,0.09,Referral,Checkout,3.46,New,Columbus
1604,7,461.93,0.35,0.08,Organic,Checkout,2.72,New,Indianapolis
1605,4,269.92,0.48,0.1,Social Media,Product Page,2.3,Returning,Seattle
1606,2,86.83,0.83,0.08,Direct,Checkout,2.44,New,Columbus
1607,3,660.15,0.52,0.03,Referral,Homepage,2.1,New,Dallas
1608,8,499.97,0.62,0.09,Social Media,Homepage,2.01,Returning,Los Angeles
1609,5,52.32,0.41,0.07,Social Media,Homepage,2.34,Returning,Chicago
1610,6,525.49,0.15,0.02,Direct,Checkout,2.25,New,Phoenix
1611,2,1079.65,1,0,Social Media,Blog,2.64,Returning,Denver
1612,3,304.19,0.53,0.04,Social Media,Homepage,1.99,Returning,Dallas
1613,3,99.3,0.34,0.08,Referral,Contact Us,2.06,New,Columbus
1614,7,279.87,0.71,0.06,Social Media,Blog,2.67,Returning,San Francisco
1615,5,125.81,0.62,0.05,Direct,Product Page,1.69,Returning,Columbus
1616,2,338.05,0.23,0,Social Media,Checkout,2.05,New,San Antonio
1617,2,236.11,0.88,0.04,Organic,Contact Us,2.53,Returning,San Antonio
1618,7,795.6,0.07,0.02,Social Media,Product Page,1.57,New,Phoenix
1619,8,288.63,0.61,0.05,Social Media,Checkout,2.03,Returning,Houston
1620,4,72.23,0.48,0.1,Social Media,Checkout,1.04,New,Seattle
1621,4,387.42,0.32,0.09,Social Media,Contact Us,1.76,New,Indianapolis
1622,4,107.38,0.83,0.03,Referral,Checkout,1.6,Returning,Charlotte
1623,3,95.4,0.66,0.06,Referral,Checkout,1.72,New,Houston
1624,4,149.16,0.76,0.05,Organic,Checkout,2.79,New,Indianapolis
1625,6,3.62,0.41,0.01,Referral,Blog,1.01,New,Dallas
1626,5,1043.49,0.94,0.1,Direct,Homepage,2.44,New,Houston
1627,5,228,0.34,0.04,Referral,Contact Us,1.79,New,Charlotte
1628,3,445.5,0.53,0.05,Referral,Blog,2.19,Returning,Columbus
1629,6,89.46,0.93,0.06,Referral,Contact Us,1.59,Returning,Houston
1630,4,411.86,0.08,0.02,Direct,Blog,2.47,New,Jacksonville
1631,2,251.22,0.11,0.02,Organic,Checkout,1.77,Returning,Los Angeles
1632,5,165.57,0.99,0.02,Social Media,Checkout,1.33,New,Phoenix
1633,7,1058.74,0.97,0.04,Direct,Blog,1.95,New,San Antonio
1634,8,204.27,0.77,0.02,Direct,Checkout,1.88,New,Seattle
1635,0,321.41,0.48,0.09,Referral,Homepage,1.63,Returning,Indianapolis
1636,5,4.64,0.51,0.07,Referral,Contact Us,2,Returning,Houston
1637,4,107.63,0.26,0.09,Organic,Checkout,1.54,New,Columbus
1638,6,658.64,0.43,0.08,Referral,Product Page,1.78,Returning,Houston
1639,4,426.84,0.43,0.07,Direct,Blog,2.37,New,Houston
1640,7,230.85,0.04,0.02,Referral,Blog,2.36,New,Washington
1641,2,691.26,0.45,0.06,Referral,Checkout,2.02,Returning,Columbus
1642,3,199.79,0.48,0.02,Organic,Blog,1.92,Returning,Dallas
1643,3,250.76,0.67,0.01,Direct,Product Page,2.72,New,San Diego
1644,5,144.45,0.52,0.06,Direct,Blog,2.63,New,Seattle
1645,6,290.31,0.86,0.06,Social Media,Product Page,2,Returning,Charlotte
1646,9,115.26,0.37,0.02,Social Media,Blog,0.8,New,San Jose
1647,6,146.08,0.41,0.04,Organic,Blog,2.39,New,San Francisco
1648,7,1017.31,0.57,0.01,Direct,Product Page,1.9,New,Philadelphia
1649,2,35.4,0.2,0.07,Direct,Contact Us,1.78,Returning,Houston
1650,2,33.37,0.39,0.1,Referral,Homepage,1.81,New,Charlotte
1651,8,13.28,0.69,0.07,Organic,Product Page,2.7,Returning,San Francisco
1652,8,115.72,0.41,0.08,Organic,Homepage,2.24,New,Fort Worth
1653,8,152.36,0.91,0.05,Social Media,Blog,2.13,Returning,Columbus
1654,7,29.79,0.62,0.01,Social Media,Contact Us,1.8,Returning,Austin
1655,6,238.97,0.15,0.07,Referral,Product Page,2.64,Returning,Washington
1656,2,262.62,0.49,0.03,Social Media,Contact Us,1.93,New,Houston
1657,7,417.12,0.76,0.04,Organic,Product Page,2.89,Returning,San Francisco
1658,6,1118.51,0.64,0.07,Organic,Checkout,2.06,New,Washington
1659,5,289.76,0.89,0.09,Social Media,Product Page,2.62,New,Jacksonville
1660,6,35.52,0.75,0.05,Referral,Homepage,1.57,New,Dallas
1661,4,27.81,0.06,0.1,Referral,Checkout,1.87,New,Columbus
1662,4,450.91,0.11,0.05,Social Media,Blog,3.03,New,Jacksonville
1663,4,315.23,0.65,0.01,Direct,Product Page,2.79,New,Indianapolis
1664,5,52.99,0.24,0.05,Direct,Homepage,2.72,New,Seattle
1665,4,87.65,0.59,0.09,Social Media,Blog,2.09,Returning,Los Angeles
1666,7,416.18,0.79,0.05,Referral,Homepage,2.57,New,Los Angeles
1667,2,250.52,0.58,0.07,Social Media,Blog,3,New,Houston
1668,4,263.84,0.42,0.05,Social Media,Product Page,2.73,New,Houston
1669,1,70.72,0.65,0.05,Organic,Contact Us,1.97,New,San Antonio
1670,6,297.51,0.14,0.03,Referral,Blog,2.78,New,Chicago
1671,1,441.72,0.72,0.02,Referral,Contact Us,1.8,New,San Francisco
1672,6,649.51,0.7,0.03,Referral,Blog,1.31,New,Columbus
1673,6,400.36,0.51,0.04,Social Media,Contact Us,1.72,Returning,Houston
1674,0,257.67,0.28,0.08,Direct,Product Page,1.92,Returning,Seattle
1675,6,335.58,0.8,0.08,Social Media,Homepage,2.24,New,Fort Worth
1676,1,199.14,0.51,0.02,Referral,Product Page,2.21,Returning,Charlotte
1677,4,77.2,0.06,0.06,Organic,Blog,1.56,Returning,Washington
1678,6,641.65,0.92,0.04,Referral,Checkout,1.41,Returning,Austin
1679,7,228.19,0.77,0.06,Referral,Homepage,2.1,New,Dallas
1680,6,270.66,0.58,0.06,Referral,Contact Us,0.99,New,Los Angeles
1681,3,1384.84,0.44,0.03,Social Media,Homepage,2.5,Returning,Seattle
1682,7,1260.23,0.96,0.09,Direct,Homepage,1.96,Returning,San Jose
1683,6,264.79,0.78,0.09,Organic,Product Page,1.34,New,Austin
1684,5,10.36,0.53,0.01,Organic,Blog,1.99,New,Seattle
1685,7,151.33,0.65,0.07,Direct,Product Page,2.29,Returning,Denver
1686,4,830.79,0.28,0,Direct,Blog,2.19,New,Seattle
1687,7,102.03,0.2,0,Direct,Checkout,2.69,Returning,Seattle
1688,1,2166.2,0.27,0.1,Organic,Product Page,2.29,Returning,San Diego
1689,2,26.43,0.29,0.07,Organic,Checkout,2.14,New,Columbus
1690,2,251.88,0.74,0.03,Referral,Blog,1.9,New,Houston
1691,6,217.36,0.14,0.07,Social Media,Homepage,1.64,Returning,Charlotte
1692,8,88.45,0.78,0.08,Social Media,Checkout,1.88,Returning,San Antonio
1693,6,890.48,0.52,0.09,Social Media,Checkout,2.64,New,Jacksonville
1694,0,289.62,0.38,0,Organic,Blog,1.7,New,New York
1695,10,78.5,0.3,0.08,Direct,Blog,3.3,Returning,Austin
1696,2,145.38,0.51,0.09,Organic,Product Page,1.61,New,Phoenix
1697,5,383.21,0.32,0.06,Organic,Product Page,2.62,New,San Diego
1698,8,106.02,0.43,0.05,Organic,Blog,2.83,New,Seattle
1699,5,635.1,0.74,0.01,Organic,Checkout,1.24,Returning,Jacksonville
1700,4,54.34,0.63,0.02,Social Media,Contact Us,2.61,New,Fort Worth
1701,3,92.16,0.75,0.05,Referral,Product Page,1.85,New,Austin
1702,7,46.96,0.71,0.09,Direct,Blog,1.22,Returning,Chicago
1703,7,33,0.82,0.08,Organic,Contact Us,1.22,Returning,New York
1704,3,107.14,0.2,0.05,Direct,Contact Us,2.48,New,Dallas
1705,3,2131.4,1,0.08,Direct,Contact Us,2.68,Returning,Austin
1706,2,29.72,0.48,0.08,Organic,Contact Us,2,Returning,Austin
1707,2,71.86,0.72,0.06,Referral,Homepage,2.88,New,Houston
1708,7,95.08,0.68,0.02,Referral,Product Page,1.14,New,San Diego
1709,4,289.59,0.57,0.03,Social Media,Contact Us,2.1,New,Denver
1710,1,410.35,1,0.02,Social Media,Contact Us,2.34,New,Philadelphia
1711,3,418.22,0.22,0,Referral,Blog,2.33,Returning,Jacksonville
1712,10,2.6,0.42,0.01,Organic,Blog,1.11,New,San Francisco
1713,3,316.54,0.13,0.08,Social Media,Homepage,2.32,New,San Francisco
1714,6,298.87,0.18,0,Organic,Contact Us,1.98,New,Los Angeles
1715,4,218.73,0.71,0.04,Organic,Homepage,2.29,New,San Diego
1716,5,143.03,0,0.1,Organic,Blog,1.41,New,Columbus
1717,3,479.02,0.89,0.08,Organic,Product Page,2.72,New,Indianapolis
1718,7,126.42,0.63,0.08,Direct,Checkout,2.26,New,Houston
1719,5,78.41,0.44,0.03,Direct,Checkout,2.17,Returning,San Francisco
1720,2,111.36,0.33,0.06,Organic,Homepage,2.48,New,Columbus
1721,6,173.76,0.13,0.05,Referral,Blog,2.47,New,Charlotte
1722,3,72.26,0.92,0.06,Direct,Checkout,2.44,New,Dallas
1723,2,280.62,0.71,0.04,Organic,Contact Us,2.18,Returning,Houston
1724,7,646.79,0.34,0.05,Organic,Product Page,2.1,New,Fort Worth
1725,6,271.5,0.07,0.1,Social Media,Blog,1.81,New,Columbus
1726,3,177.54,0.33,0.03,Social Media,Homepage,1.68,New,San Francisco
1727,5,478.17,0.18,0.02,Social Media,Blog,1.95,New,Indianapolis
1728,7,413.54,0.79,0.04,Direct,Product Page,2.45,New,Los Angeles
1729,4,137.21,0.72,0.05,Direct,Blog,2.48,New,San Antonio
1730,4,278.02,0.5,0.01,Social Media,Homepage,0.84,Returning,San Jose
1731,3,392.63,0.89,0.08,Social Media,Contact Us,2.42,Returning,Seattle
1732,6,84.5,0.18,0.04,Organic,Blog,1.18,Returning,Los Angeles
1733,4,136.84,0.45,0.04,Referral,Homepage,1.87,New,Indianapolis
1734,5,33.54,0.71,0.07,Social Media,Contact Us,2.47,Returning,Seattle
1735,7,1318.97,0.07,0.08,Organic,Checkout,1.76,Returning,Dallas
1736,4,26.94,0.37,0.1,Direct,Blog,1.79,New,Los Angeles
1737,3,55.4,0.57,0.02,Social Media,Contact Us,1.77,New,San Antonio
1738,1,196.08,0.37,0.03,Direct,Checkout,2.1,New,Philadelphia
1739,5,601.35,0.48,0.02,Organic,Blog,1.48,New,Los Angeles
1740,8,131.96,0.61,0.09,Social Media,Blog,2.28,Returning,San Diego
1741,5,439.08,0.37,0.05,Direct,Product Page,2.55,Returning,Los Angeles
1742,5,338.14,0.11,0.09,Organic,Blog,2.93,New,Charlotte
1743,3,305.38,0.14,0.1,Social Media,Blog,1.81,New,San Antonio
1744,3,559.33,0.53,0.06,Referral,Contact Us,2.71,New,San Jose
1745,6,4.28,0.17,0.01,Referral,Homepage,1.98,Returning,Chicago
1746,5,794.17,0.89,0.04,Social Media,Product Page,1.84,Returning,Phoenix
1747,7,530.22,0.83,0,Social Media,Blog,2.09,New,Los Angeles
1748,6,833.54,0.35,0.08,Organic,Contact Us,2.04,New,Charlotte
1749,8,473.36,0.83,0,Direct,Contact Us,2.15,New,Philadelphia
1750,8,632.58,0.53,0.06,Direct,Homepage,1.21,New,San Diego
1751,8,68.1,0.16,0.01,Social Media,Checkout,2.06,New,New York
1752,9,115.36,0.61,0,Referral,Blog,1.7,Returning,Philadelphia
1753,5,113.6,0.68,0.03,Direct,Checkout,2.92,New,New York
1754,3,34.68,0.08,0.06,Social Media,Homepage,1.61,New,New York
1755,4,392.33,0.31,0.01,Direct,Contact Us,1.69,New,Washington
1756,5,43.91,0.01,0.06,Organic,Checkout,1.72,New,Los Angeles
1757,6,16.18,0.32,0.07,Social Media,Homepage,1.88,New,Chicago
1758,7,448.09,0.34,0.1,Referral,Checkout,2.32,New,Seattle
1759,4,705.1,0.63,0.09,Referral,Contact Us,1.62,New,San Francisco
1760,6,433.33,0.2,0.06,Organic,Blog,2.32,New,Philadelphia
1761,13,523.5,0.03,0.08,Organic,Product Page,1.51,Returning,Austin
1762,3,271.62,0.32,0.04,Referral,Contact Us,2.45,Returning,Phoenix
1763,7,656.1,0.83,0.06,Referral,Checkout,2.58,New,Columbus
1764,7,205.97,0.4,0.04,Organic,Blog,1.31,New,San Antonio
1765,2,1335.03,0.42,0.03,Referral,Product Page,1.78,New,Philadelphia
1766,5,32.75,0.47,0.07,Referral,Homepage,2.41,New,Washington
1767,2,496.93,0.75,0.03,Direct,Blog,1.61,Returning,Philadelphia
1768,4,307.66,0.48,0.04,Referral,Contact Us,2.25,New,Fort Worth
1769,3,260.71,0.09,0.04,Organic,Checkout,1.63,New,San Antonio
1770,3,388.18,0.21,0.09,Direct,Product Page,2.34,New,Columbus
1771,1,550.32,0.19,0.02,Direct,Blog,2.16,New,San Diego
1772,7,596.08,0.51,0.04,Referral,Product Page,2.48,New,San Jose
1773,4,57.85,0.03,0.09,Direct,Product Page,2.15,New,Fort Worth
1774,9,65.83,0.28,0,Social Media,Blog,2.44,New,New York
1775,4,4.89,0.61,0.09,Organic,Checkout,2.15,New,New York
1776,6,42.41,0.35,0.09,Organic,Homepage,2.13,New,Indianapolis
1777,3,91.91,0.71,0.04,Referral,Blog,3.01,New,New York
1778,8,383,0.39,0.07,Referral,Homepage,1.82,New,Phoenix
1779,6,193.75,0.98,0.1,Organic,Product Page,2,New,Denver
1780,5,425.53,0.97,0.06,Organic,Product Page,1.77,New,Charlotte
